Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
12/08/2022 22:14,12/09/2022 08:01,AUDCAD,Sell,0.29,0.91979,0.92148,-0.93,-0.02,-16.9,-35.04,-1.1,00:09:47:53,10.4,1h 1m,45,4.49,8.2,16.564,-36.8,-74.336,18.2,44.2,-25.1,-50.7
12/08/2022 22:14,12/09/2022 02:44,GBPAUD,Buy,0.18,1.80755,1.80756,-1.04,-0.61,0.1,-1.54,-0.05,00:04:30:38,1.2,3m,27.3,53.76,0.5,0.55,-26.8,-29.48,1.8,98.5,-0.4,-0.44
12/07/2022 21:03,12/08/2022 04:12,EURNZD,Sell,0.21,1.6543,1.65445,-1.05,2.13,-1.5,-0.82,-0.03,00:07:09:06,59.5,4h 15m,61.1,2.75,16.3,20.701,-44.8,-56.896,26.7,70.9,-17.8,-22.61
12/07/2022 19:59,12/08/2022 04:03,AUDNZD,Sell,0.21,1.05755,1.05754,-0.67,-0.27,0.1,-0.82,-0.03,00:08:04:04,13.7,1h 6m,26,2.33,7.8,9.36,-18.2,-21.84,30,70.4,-7.7,-9.24
12/07/2022 23:35,12/08/2022 01:00,GBPUSD,Buy,0.12,1.22064,1.22084,-0.7,-2.02,2,-0.43,-0.01,00:01:24:18,33,27m,19.1,4.03,3.8,4.37,-15.3,-17.595,19.9,90.6,-1.8,-2.07
12/06/2022 23:50,12/07/2022 07:56,EURCAD,Buy,0.17,1.42849,1.42854,-0.85,-1.37,0.5,-1.62,-0.05,00:08:06:34,26.8,2h 10m,18.8,2.35,6.3,7.56,-14.8,-17.76,29.9,72.5,-5.8,-6.96
12/06/2022 20:51,12/07/2022 05:14,GBPAUD,Buy,0.18,1.81666,1.81293,-1.04,-0.47,-37.3,-44.47,-1.37,00:08:23:34,0,0s,76,76.34,0,0,-76,-87.4,0,50.9,-37.3,-42.89
12/06/2022 22:24,12/07/2022 02:52,EURGBP,Sell,0.2,0.86241,0.86242,-1,0.28,-0.1,-0.95,-0.03,00:04:27:43,14.2,38m,16.1,0.52,10.6,24.38,-5.5,-12.65,65.8,33.5,-10.7,-24.61
12/06/2022 23:06,12/07/2022 01:31,CHFJPY,Sell,0.18,145.473,145.326,-0.91,-0.63,14.7,16.93,0.53,00:02:24:08,83.5,2h 0m,14,0.1,17.2,21.672,-1.7,-2.142,91,86.8,-2.5,-3.15
12/06/2022 21:44,12/07/2022 01:05,EURNZD,Buy,0.21,1.65693,1.65735,-1.05,-2.6,4.2,1.67,0.05,00:03:20:26,2.5,5m,24.7,5.55,4.2,5.334,-23.3,-29.591,15.3,100,0,0
12/06/2022 21:15,12/06/2022 21:51,EURAUD,Buy,0.25,1.56444,1.56464,-1.25,0,2,1.95,0.06,00:00:36:05,30.6,11m,7.4,1.37,3.8,6.08,-5.2,-8.32,42.2,80,-1.8,-2.88
12/05/2022 22:41,12/06/2022 08:17,GBPCAD,Sell,0.17,1.65575,1.65571,-0.99,-0.08,0.4,-0.59,-0.02,00:09:36:03,6.6,38m,50.3,1.99,16.8,20.16,-33.5,-40.2,33.4,67.4,-16.4,-19.68
12/05/2022 23:21,12/06/2022 01:34,GBPCHF,Sell,0.2,1.14921,1.14905,-1.16,-2.53,1.6,-0.45,-0.01,00:02:13:43,93.3,2h 4m,43.3,0.13,41.3,83.839,-5.5,-11.165,88.2,15.2,-39.7,-80.59
12/05/2022 22:28,12/06/2022 00:09,AUDCAD,Buy,0.29,0.90975,0.91031,-0.93,-1.49,5.6,8.98,0.28,00:01:40:37,93.1,1h 33m,10.7,0.73,6.2,12.648,-4.5,-9.18,57.9,94.4,-0.6,-1.22
12/02/2022 23:30,12/05/2022 02:37,EURCAD,Sell,0.16,1.41968,1.41732,-0.8,0.68,23.6,26.52,0.83,02:03:06:28,100,2d 3h ,19,0.11,24.2,27.346,2.6,2.938,112,97.2,-0.6,-0.68
12/02/2022 23:31,12/05/2022 02:28,GBPCAD,Sell,0.16,1.65528,1.65249,-0.93,-0.03,27.9,30.53,0.97,02:02:57:37,100,2d 2h ,39.3,0.14,45.9,51.867,6.6,7.458,116.8,54.2,-18,-20.34
12/02/2022 23:22,12/05/2022 01:44,EURAUD,Sell,0.24,1.54943,1.54836,-1.2,0.12,10.7,15.51,0.49,02:02:22:30,0.6,18m,33.1,3.09,10.7,16.585,-33.1,-51.305,24.4,100,0,0
12/02/2022 23:31,12/05/2022 01:19,GBPAUD,Sell,0.18,1.80681,1.80671,-1.05,-0.84,1,-0.73,-0.02,02:01:48:09,97.9,2d ,37.4,1.31,16.2,18.792,-21.2,-24.592,43.3,59.4,-15.2,-17.63
12/02/2022 21:02,12/05/2022 00:05,EURNZD,Buy,0.2,1.64323,1.64574,-1,-2.57,25.1,26.93,0.87,02:03:02:52,99.9,2d 2h ,45.3,0.36,70.4,85.888,25.1,30.622,155.4,0,-45.3,-55.27
12/01/2022 22:43,12/02/2022 01:00,EURCHF,Sell,0.27,0.9863,0.98648,-1.35,-1.81,-1.8,-8.09,-0.26,00:02:16:45,99.3,2h 15m,18.7,0.11,16.9,46.306,-1.8,-4.932,90.4,0,-18.7,-51.24
12/01/2022 22:00,12/01/2022 22:13,AUDUSD,Sell,0.18,0.68175,0.68069,-0.58,0,10.6,17.56,0.57,00:00:13:52,,,,,,,,,,,,
11/30/2022 22:56,11/30/2022 23:22,EURCHF,Sell,0.27,0.98474,0.98363,-1.35,0,11.1,29.12,0.95,00:00:25:28,84.7,21m,4.1,0.13,11.9,32.725,-1.6,-4.4,88.1,94.1,-0.8,-2.2
11/30/2022 19:30,11/30/2022 21:10,AUDNZD,Buy,0.2,1.07577,1.07911,-0.65,0,33.4,39.72,1.31,00:01:40:05,96,1h 36m,10.7,0.04,33.4,40.414,-1.2,-1.452,96.5,100,0,0
11/29/2022 19:07,11/30/2022 00:05,AUDNZD,Buy,0.2,1.07891,1.07962,-0.65,-1.87,7.1,6.01,0.2,00:04:58:13,52.1,2h 35m,17.9,1.76,7.1,8.52,-12.5,-15,36.2,100,0,0
11/29/2022 22:25,11/29/2022 23:32,EURJPY,Sell,0.17,143.293,143.218,-0.85,0,7.5,8.05,0.27,00:01:06:58,68.7,46m,9,0.59,7.8,9.282,-4.6,-5.474,62.9,97.6,-0.3,-0.36
11/29/2022 22:58,11/29/2022 23:14,CHFJPY,Sell,0.17,145.506,145.411,-0.86,0,9.5,10.42,0.35,00:00:16:52,100,16m,1.9,0.09,11.3,13.447,0,0,100,84.1,-1.8,-2.14
11/28/2022 19:28,11/29/2022 00:39,AUDNZD,Sell,0.2,1.0795,1.07923,-0.64,0.13,2.7,2.71,0.09,00:05:11:07,93.6,4h 51m,17.6,0.14,20.3,24.157,-2.9,-3.451,87.5,24.1,-17.6,-20.94
11/28/2022 22:13,11/28/2022 23:19,AUDCAD,Buy,0.26,0.89647,0.89794,-0.84,0,14.7,26.55,0.89,00:01:06:17,81.9,54m,2.8,0.19,14.7,27.342,-2.8,-5.208,84,100,0,0
11/28/2022 00:05,11/28/2022 13:15,AUDUSD,Buy,0.18,0.67244,0.67246,-0.58,0,0.2,-0.23,-0.01,00:13:10:31,1.4,11m,60.1,30.67,1.9,3.325,-58.2,-101.85,3.2,97.2,-1.7,-2.98
11/25/2022 23:19,11/28/2022 08:02,GBPAUD,Sell,0.17,1.79251,1.80556,-0.99,-0.8838,-130.5,-144.94,-4.64,02:08:42:27,0.8,27m,132.5,24.04,-5.5,-6.05,-132.5,-145.75,-4.3,1.6,-125,-137.5
11/28/2022 00:05,11/28/2022 03:05,EURUSD,Buy,0.16,1.03751,1.03794,-0.8,0,4.3,5.83,0.19,00:03:00:01,65.6,1h 58m,13.4,1.11,8.1,12.474,-9,-13.86,47.4,77.8,-3.8,-5.85
11/25/2022 23:19,11/28/2022 01:24,GBPCAD,Sell,0.16,1.61749,1.61644,-0.93,-0.1,10.5,11.05,0.36,02:02:04:23,99.7,2d 1h ,0,0.62,10.5,12.075,6.5,7.475,262.5,100,0,0
11/25/2022 21:57,11/25/2022 23:42,EURAUD,Sell,0.23,1.5433,1.5425,-1.15,0,8,10.78,0.35,00:01:45:46,,,,,,,,,,,,
11/25/2022 01:02,11/25/2022 01:02,USDCHF,Sell,0.27,0.9436,0.94363,-1.3,0,-0.3,-2.12,-0.07,00:00:00:39,,,,,,,,,,,,
11/24/2022 21:56,11/25/2022 01:02,EURGBP,Sell,0.17,0.85926,0.85926,-0.85,0.16,0,-0.69,-0.02,00:03:05:46,76.4,2h 21m,8.5,0.24,8.5,0,-2,0,81,19,-8.5,0
11/22/2022 23:30,11/23/2022 02:58,EURUSD,Sell,0.2,1.03048,1.03047,-1,0,0.1,-0.81,-0.03,00:03:27:29,52.5,1h 48m,20.3,3.61,4.4,8.36,-15.9,-30.21,21.7,78.8,-4.3,-8.17
11/22/2022 23:02,11/23/2022 02:02,EURJPY,Sell,0.18,145.519,145.511,-0.9,0,0.8,0.09,0,00:03:00:01,93.9,2h 49m,16.5,0.2,13.8,17.112,-2.7,-3.348,83.6,21.2,-13,-16.12
11/22/2022 23:02,11/23/2022 02:02,GBPCAD,Buy,0.15,1.5895,1.5899,-0.87,0,4,3.48,0.11,00:02:59:28,10.6,19m,15.2,3.25,4,4.36,-13,-14.17,23.5,100,0,0
11/22/2022 23:53,11/23/2022 01:38,GBPAUD,Buy,0.17,1.7879,1.78874,-0.98,0,8.4,8.23,0.27,00:01:44:38,40,41m,12.6,1.05,9.4,10.34,-9.9,-10.89,48.7,94.8,-1,-1.1
11/22/2022 19:21,11/23/2022 00:23,AUDNZD,Sell,0.21,1.08066,1.08054,-0.68,0,1.2,0.82,0.03,00:05:02:26,98.7,4h 58m,14.2,0.03,13.8,17.25,-0.4,-0.5,97.2,11.3,-12.6,-15.75
11/22/2022 23:02,11/23/2022 00:10,USDCAD,Buy,0.17,1.33709,1.33737,-0.82,-0.67,2.8,1.96,0.06,00:01:07:47,32.4,21m,8.2,2,2.8,3.444,-5.6,-6.888,33.3,100,0,0
11/21/2022 22:56,11/21/2022 23:20,EURCAD,Sell,0.15,1.37791,1.37726,-0.75,0,6.5,6.33,0.21,00:00:23:39,95.9,22m,3.9,0.02,6.5,7.085,-0.1,-0.109,98.5,100,0,0
11/21/2022 21:10,11/21/2022 22:18,GBPAUD,Sell,0.17,1.79007,1.79005,-0.98,0,0.2,-0.77,-0.03,00:01:07:35,26.5,17m,8.8,1.59,3.4,3.57,-5.4,-5.67,38.6,63.6,-3.2,-3.36
11/18/2022 23:37,11/21/2022 01:34,EURGBP,Buy,0.19,0.86834,0.86896,-0.95,-1.4,6.2,11.21,0.37,02:01:56:56,1.1,32m,14.1,2.27,6.2,13.578,-14.1,-30.879,30.5,100,0,0
11/18/2022 23:27,11/21/2022 00:11,EURAUD,Buy,0.23,1.54664,1.54768,-1.15,-1.43,10.4,12.88,0.42,02:00:43:22,99.5,2d ,16.3,0.28,22.5,33.525,6.2,9.238,138,25.8,-12.1,-18.03
11/18/2022 22:21,11/18/2022 23:05,GBPAUD,Sell,0.17,1.78286,1.7813,-0.98,0,15.6,16.16,0.53,00:00:43:56,,,,,,,,,,,,
11/18/2022 22:32,11/18/2022 22:46,GBPCHF,Sell,0.14,1.13465,1.13388,-0.81,0,7.7,10.14,0.33,00:00:13:58,,,,,,,,,,,,
11/18/2022 22:01,11/18/2022 22:20,USDCAD,Buy,0.17,1.33843,1.33866,-0.82,0,2.3,2.01,0.07,00:00:19:30,,,,,,,,,,,,
11/18/2022 21:28,11/18/2022 22:18,EURAUD,Buy,0.23,1.54768,1.54775,-1.15,0,0.7,-0.11,0,00:00:49:35,,,,,,,,,,,,
11/17/2022 19:54,11/18/2022 01:01,AUDNZD,Buy,0.2,1.09231,1.09224,-0.65,-0.54,-0.7,-2.02,-0.07,00:05:06:42,2.7,8m,27.5,16.21,1.6,1.904,-25.9,-30.821,5.8,91.6,-2.3,-2.74
11/16/2022 22:39,11/17/2022 01:16,EURCHF,Sell,0.26,0.98184,0.98167,-1.3,-5.24,1.7,-2.04,-0.07,00:02:36:42,63.1,1h 38m,8.8,0.57,6.3,16.695,-3.6,-9.54,63.6,53.5,-4.6,-12.19
11/14/2022 22:56,11/15/2022 07:10,EURUSD,Buy,0.15,1.03316,1.03327,-0.75,-1.58,1.1,-0.73,-0.02,00:08:13:51,0.9,4m,19.6,15.34,1.2,1.74,-18.4,-26.68,6.1,99.5,-0.1,-0.14
11/15/2022 01:18,11/15/2022 02:20,EURCHF,Buy,0.26,0.97323,0.97445,-1.3,0,12.2,31.25,1.04,00:01:02:17,96.8,1h 0m,5.4,0.34,12.2,32.574,-4.1,-10.947,74.8,100,0,0
11/14/2022 22:56,11/15/2022 01:16,USDCHF,Sell,0.26,0.94298,0.94313,-1.26,-3.5,-1.5,-8.77,-0.29,00:02:20:20,41.5,58m,13.8,1.32,7.9,21.093,-10.4,-27.768,43.2,48.6,-9.4,-25.1
11/14/2022 23:18,11/14/2022 23:24,EURCAD,Buy,0.15,1.37433,1.37506,-0.75,0,7.3,7.21,0.24,00:00:06:23,100,6m,0,0.14,7.3,7.957,0,0,100,100,0,0
11/14/2022 01:41,11/14/2022 09:58,EURGBP,Sell,0.14,0.87564,0.87606,-0.7,0,-4.2,-7.41,-0.22,00:08:17:41,9.1,45m,24.9,4.41,4.6,7.36,-20.3,-32.48,18.5,64.7,-8.8,-14.08
11/14/2022 00:21,11/14/2022 04:58,EURNZD,Sell,0.23,1.69594,1.69286,-1.15,0,30.8,40.7,1.2,00:04:37:27,92.5,4h 16m,60.7,0.63,63.5,86.36,-40.2,-54.672,61.2,68.5,-32.7,-44.47
11/14/2022 01:03,11/14/2022 01:50,AUDCAD,Buy,0.29,0.8872,0.88867,-0.94,0,14.7,30.16,0.9,00:00:47:22,91.5,43m,3.9,0.16,14.7,31.164,-2.3,-4.876,86.5,100,0,0
11/14/2022 00:11,11/14/2022 01:27,GBPUSD,Buy,0.12,1.18004,1.18008,-0.69,0,0.4,-0.22,-0.01,00:01:15:07,1.4,1m,35.5,89.29,0.4,0.472,-35.5,-41.89,1.1,100,0,0
11/14/2022 00:05,11/14/2022 01:24,USDCAD,Sell,0.18,1.32728,1.32709,-0.87,0,1.9,1.63,0.05,00:01:19:09,6.4,5m,31.5,7.3,4,5.28,-29.2,-38.544,12,93.7,-2.1,-2.77
11/14/2022 00:13,11/14/2022 00:20,EURCAD,Buy,0.17,1.3701,1.37186,-0.85,0,17.6,20.96,0.63,00:00:07:19,100,7m,5.9,0.06,17.6,21.824,0,0,100,100,0,0
11/14/2022 00:06,11/14/2022 00:15,EURAUD,Buy,0.25,1.5416,1.54301,-1.25,0,14.1,21.59,0.65,00:00:09:13,22.3,2m,14,0.99,14.1,22.842,-14,-22.68,50.2,100,0,0
11/11/2022 22:45,11/14/2022 00:13,EURCAD,Sell,0.16,1.37321,1.3701,-0.8,0.64,31.1,36.16,1.1,02:01:28:12,99.3,2d 1h ,5.8,0.33,31.1,36.387,10.3,12.051,149.5,100,0,0
11/11/2022 21:49,11/11/2022 23:50,EURGBP,Buy,0.21,0.87407,0.87509,-1.05,0,10.2,23.43,0.72,00:02:01:07,,,,,,,,,,,,
11/11/2022 20:38,11/11/2022 23:29,GBPAUD,Sell,0.18,1.76457,1.76468,-1.03,0,-1.1,-2.32,-0.07,00:02:50:26,24.6,41m,8.3,0.6,5.2,6.084,-3.1,-3.627,62.7,24.1,-6.3,-7.37
11/11/2022 21:01,11/11/2022 21:56,EURNZD,Buy,0.22,1.6902,1.69188,-1.1,0,16.8,20.75,0.64,00:00:55:45,,,,,,,,,,,,
11/10/2022 22:38,11/11/2022 08:04,GBPAUD,Buy,0.19,1.77252,1.7605,-1.09,-0.4434,-120.2,-150.17,-4.43,00:09:26:05,0,0s,120.2,120.48,0,0,-120.2,-149.048,0,0,-120.2,-149.05
11/10/2022 22:09,11/11/2022 02:36,USDCAD,Buy,0.18,1.33479,1.33487,-0.88,0,0.8,0.18,0.01,00:04:27:24,0.8,2m,38.8,38.91,1,1.33,-38.8,-51.604,2.5,99.5,-0.2,-0.27
11/10/2022 23:56,11/11/2022 01:24,GBPCHF,Buy,0.21,1.12858,1.12932,-1.2,1.24,7.4,15.83,0.47,00:01:28:37,18.2,16m,20.1,2.72,7.4,15.762,-20.1,-42.813,26.9,100,0,0
11/10/2022 22:37,11/11/2022 00:59,AUDCAD,Sell,0.29,0.88071,0.87998,-0.94,-0.11,7.3,14.5,0.43,00:02:22:33,18.4,26m,20.4,1.03,19.8,42.174,-20.4,-43.452,49.3,68.9,-12.5,-26.63
11/09/2022 23:51,11/10/2022 03:52,USDCHF,Buy,0.29,0.98409,0.9841,-1.45,0,0.1,-1.15,-0.03,00:04:00:18,12.5,30m,16.3,3.29,3.8,11.4,-12.5,-37.5,23.3,77.3,-3.7,-11.1
11/09/2022 23:29,11/10/2022 03:12,EURCHF,Buy,0.29,0.98585,0.98586,-1.45,0,0.1,-1.16,-0.03,00:03:43:24,3.2,7m,12.1,3.03,3,8.7,-9.1,-26.39,24.8,76,-2.9,-8.41
11/09/2022 23:40,11/10/2022 01:29,EURJPY,Buy,0.2,146.535,146.63,-1,0,9.5,11.96,0.36,00:01:49:38,80.8,1h 28m,15,0.82,9.8,13.328,-8,-10.88,55.1,98.3,-0.3,-0.41
11/08/2022 22:03,11/09/2022 01:33,EURGBP,Sell,0.21,0.87327,0.87285,-1.05,0.96,4.2,10.01,0.3,00:03:30:08,94.3,3h 18m,10.3,0.15,13.8,33.12,-2.1,-5.04,86.8,39.6,-9.6,-23.04
11/08/2022 22:38,11/08/2022 23:13,GBPCAD,Buy,0.16,1.54919,1.55003,-0.92,0,8.4,9.02,0.27,00:00:35:05,57.2,20m,7.9,0.9,8.8,10.384,-7.9,-9.322,52.7,97.6,-0.4,-0.47
11/07/2022 23:02,11/07/2022 23:09,EURCAD,Buy,0.16,1.35155,1.35225,-0.8,0,7,7.48,0.23,00:00:07:26,100,7m,0.7,0.14,7,8.26,0,0,100,100,0,0
11/07/2022 00:05,11/07/2022 11:18,AUDCHF,Buy,0.16,0.642,0.642,-0.52,0,0,-0.52,-0.02,00:11:13:07,0.8,5m,39.5,23.7,1.6,0,-37.9,0,4.1,95.9,-1.6,0
11/07/2022 01:19,11/07/2022 05:03,EURGBP,Sell,0.14,0.877,0.87699,-0.7,0,0.1,-0.54,-0.02,00:03:44:32,84.9,3h 10m,22.8,0.22,18.7,29.92,-4.1,-6.56,82,18.4,-18.6,-29.76
11/04/2022 22:00,11/07/2022 00:05,GBPUSD,Sell,0.17,1.1367,1.13253,-0.97,0.0341,41.7,70.59,2.17,02:02:05:00,,,,,,,,,,,,
11/04/2022 22:00,11/07/2022 00:05,AUDCAD,Sell,0.27,0.87264,0.87058,-0.88,-0.18,20.6,40.36,1.26,02:02:04:59,96.2,2d ,22.9,0.47,43.5,87.435,20.6,41.406,190,0,-22.9,-46.03
11/04/2022 21:52,11/04/2022 23:21,AUDNZD,Buy,0.21,1.09098,1.0926,-0.68,0,16.2,19.57,0.61,00:01:29:23,,,,,,,,,,,,
11/03/2022 23:13,11/04/2022 02:00,USDCAD,Sell,0.17,1.37438,1.37417,-0.87,-1.9,2.1,-0.11,0,00:02:47:00,56.3,1h 34m,16.6,0.57,10.6,13.462,-6,-7.62,63.9,48.8,-8.5,-10.79
11/04/2022 01:06,11/04/2022 01:48,USDJPY,Buy,0.15,148.14,148.172,-0.77,0,3.2,2.56,0.08,00:00:42:20,32.6,13m,15.5,3.04,5.1,5.304,-15.5,-16.12,24.8,90.8,-1.9,-1.98
11/04/2022 01:17,11/04/2022 01:20,USDCHF,Sell,0.28,1.01429,1.01323,-1.44,0,10.6,28.62,0.91,00:00:02:57,,,,,,,,,,,,
11/01/2022 23:30,11/02/2022 02:00,USDCAD,Sell,0.17,1.36352,1.36314,-0.86,-0.32,3.8,3.62,0.11,00:02:30:01,100,2h 30m,11.2,0.08,11.8,14.868,0,0,100,32.2,-8,-10.08
11/01/2022 01:14,11/01/2022 04:16,AUDCHF,Sell,0.15,0.64125,0.64081,-0.49,0,4.4,6.18,0.2,00:03:02:02,30.8,56m,12.8,1.63,5.2,7.904,-8.5,-12.92,38,94.2,-0.8,-1.22
10/31/2022 22:31,10/31/2022 23:59,AUDCAD,Buy,0.27,0.87076,0.8717,-0.87,0,9.4,17.98,0.57,00:01:27:54,95.5,1h 23m,14.9,0.83,9.4,18.894,-7.8,-15.678,54.7,100,0,0
10/31/2022 01:00,10/31/2022 08:25,CHFJPY,Sell,0.19,147.847,148.267,-0.96,0,-42,-55.19,-1.73,00:07:25:56,2.1,9m,95.1,20.62,4.4,5.676,-90.7,-117.003,4.6,51.2,-46.4,-59.86
10/28/2022 23:16,10/31/2022 03:55,CADCHF,Sell,0.23,0.73254,0.73199,-0.85,-2.25,5.5,9.65,0.3,02:04:38:09,99.5,2d 4h ,22.5,0.36,16.6,38.512,-5.9,-13.688,73.8,50.7,-11.1,-25.75
10/28/2022 23:20,10/31/2022 03:03,EURAUD,Sell,0.24,1.55412,1.55416,-1.2,0.66,-0.4,-1.16,-0.04,02:03:42:20,94.9,2d 1h ,36.5,1.02,18.1,28.055,-18.4,-28.52,49.6,49.3,-18.5,-28.68
10/28/2022 23:00,10/31/2022 01:01,EURUSD,Sell,0.14,0.99652,0.99524,-0.7,0.49,12.8,17.8,0.56,02:02:01:00,99.5,2d 1h ,11.8,0.2,19.1,26.931,3.9,5.499,125.7,58.6,-6.3,-8.88
10/28/2022 22:09,10/31/2022 00:05,GBPUSD,Sell,0.17,1.16141,1.16005,-0.99,0.1,13.6,22.31,0.71,02:01:55:41,98.4,2d 1h ,28.1,0.33,41.7,71.307,13.6,23.256,148.4,0,-28.1,-48.05
10/27/2022 23:30,10/28/2022 02:08,CADCHF,Buy,0.22,0.73025,0.73053,-0.81,0.87,2.8,6.3,0.2,00:02:37:45,29.2,46m,10.4,1.42,4.3,9.589,-6.1,-13.603,41.3,85.6,-1.5,-3.34
10/27/2022 23:09,10/28/2022 01:39,USDCAD,Sell,0.17,1.35731,1.35624,-0.85,-0.41,10.7,12.2,0.39,00:02:30:01,89.4,2h 14m,9.6,0.4,15.1,19.026,-6.1,-7.686,71.2,79.2,-4.4,-5.54
10/27/2022 23:09,10/28/2022 01:09,AUDUSD,Buy,0.17,0.64525,0.64545,-0.55,-0.48,2,2.38,0.08,00:02:00:01,27.6,33m,8.8,1.04,4.8,8.208,-5,-8.55,49,71.4,-2.8,-4.79
10/27/2022 23:57,10/28/2022 00:17,CHFJPY,Sell,0.18,147.634,147.547,-0.91,-0.53,8.7,9.3,0.3,00:00:20:39,80,16m,16.8,0.09,19.7,24.231,-1.8,-2.214,91.6,48.8,-11,-13.53
10/27/2022 20:23,10/27/2022 23:50,AUDNZD,Buy,0.21,1.10694,1.10775,-0.68,0,8.1,9.27,0.3,00:03:27:33,,,,,,,,,,,,
10/27/2022 23:10,10/27/2022 23:49,CHFJPY,Buy,0.18,147.338,147.546,-0.91,0,20.8,24.78,0.81,00:00:38:33,92.4,35m,4.6,0.08,21.2,26.288,-1.6,-1.984,93,98.2,-0.4,-0.5
10/26/2022 22:06,10/26/2022 23:05,GBPAUD,Sell,0.17,1.7923,1.79097,-0.98,0,13.3,13.58,0.44,00:00:59:29,100,59m,8.7,0.07,15.3,16.677,0,0,100,86.9,-2,-2.18
10/25/2022 23:47,10/26/2022 03:54,CHFJPY,Sell,0.18,148.759,148.754,-0.91,-0.52,0.5,-0.82,-0.03,00:04:06:58,39.7,1h 38m,48.7,0.79,27.2,33.184,-21.5,-26.23,55.9,45.2,-26.7,-32.57
10/26/2022 01:01,10/26/2022 03:03,GBPUSD,Buy,0.11,1.14645,1.14644,-0.63,0,-0.1,-0.74,-0.02,00:02:02:14,0.9,1m,15.1,5.57,2.3,2.53,-12.8,-14.08,15.2,84.1,-2.4,-2.64
10/25/2022 23:00,10/25/2022 23:29,CHFJPY,Sell,0.18,148.722,148.645,-0.91,0,7.7,8.49,0.28,00:00:29:38,96.6,28m,4.4,0.08,7.7,9.394,-0.6,-0.732,92.8,100,0,0
10/25/2022 01:19,10/25/2022 08:29,GBPUSD,Sell,0.11,1.12908,1.1291,-0.63,0,-0.2,-0.86,-0.03,00:07:10:45,0.3,1m,34.5,57.8,0.6,0.69,-34.5,-39.675,1.7,97.7,-0.8,-0.92
10/25/2022 01:41,10/25/2022 04:15,AUDCAD,Sell,0.26,0.86634,0.86611,-0.83,0,2.3,3.58,0.12,00:02:33:55,8.5,13m,15.8,3.39,3.6,6.912,-12.2,-23.424,22.8,91.8,-1.3,-2.5
10/24/2022 01:05,10/24/2022 01:17,EURCAD,Sell,0.15,1.34693,1.34548,-0.75,0,14.5,15.42,0.51,00:00:11:07,83.4,9m,7,0.08,15.5,17.36,-1.2,-1.344,92.8,94,-1,-1.12
10/21/2022 22:17,10/24/2022 01:13,AUDCAD,Sell,0.28,0.87059,0.87046,-0.91,-0.29,1.3,1.51,0.05,02:02:55:42,0.3,9m,16.7,2.78,6,12.48,-16.7,-34.736,26.4,79.3,-4.7,-9.78
10/24/2022 00:10,10/24/2022 01:12,GBPCHF,Sell,0.18,1.13322,1.13318,-1.04,0,0.4,-0.31,-0.01,00:01:02:36,66.2,41m,42.8,0.88,22.8,41.724,-20,-36.6,53.3,47.7,-22.4,-40.99
10/24/2022 00:05,10/24/2022 01:06,EURGBP,Buy,0.13,0.8669,0.86901,-0.65,0,21.1,30.91,1.03,00:01:01:19,73.8,45m,10.7,0.25,21.1,31.65,-5.3,-7.95,79.9,100,0,0
10/21/2022 22:53,10/24/2022 00:05,GBPUSD,Sell,0.18,1.131,1.13941,-1.03,0.0365,-84.1,-154.31,-4.89,02:01:11:43,1.8,53m,84.1,1.33,-63,-114.66,-84.1,-153.062,-298.6,0,-21.1,-38.4
10/21/2022 22:49,10/24/2022 00:05,EURGBP,Buy,0.21,0.8727,0.86638,-1.05,-1.5388,-63.2,-155.78,-4.7,02:01:15:41,0.6,17m,65.1,1.06,-61.3,-148.346,-65.1,-157.542,-1613.2,50,-1.9,-4.6
10/21/2022 23:32,10/21/2022 23:41,EURCAD,Sell,0.16,1.34587,1.34523,-0.8,0,6.4,6.81,0.21,00:00:09:24,,,,,,,,,,,,
10/21/2022 01:17,10/21/2022 01:55,USDJPY,Buy,0.16,150.092,150.136,-0.82,0,4.4,3.98,0.12,00:00:37:53,71.1,26m,3.4,0.74,4.6,5.014,-3.4,-3.706,57.5,97.5,-0.2,-0.22
10/20/2022 22:38,10/20/2022 23:02,EURGBP,Sell,0.18,0.87234,0.87133,-0.9,0,10.1,19.96,0.61,00:00:24:35,100,24m,3.8,0.1,10.4,21.528,0,0,100,97.1,-0.3,-0.62
10/19/2022 22:41,10/19/2022 23:05,GBPAUD,Sell,0.19,1.79043,1.78952,-1.09,0,9.1,10.01,0.31,00:00:23:43,87.5,20m,8.4,0.16,11.4,13.908,-1.8,-2.196,86.4,82.6,-2.3,-2.81
10/18/2022 23:00,10/19/2022 04:21,AUDUSD,Sell,0.17,0.63063,0.63087,-0.54,-0.19,-2.4,-4.87,-0.15,00:05:21:50,6,19m,20.4,9.21,2,3.46,-18.4,-31.832,9.8,78.4,-4.4,-7.61
10/19/2022 01:01,10/19/2022 03:11,EURUSD,Sell,0.2,0.98631,0.98566,-1,0,6.5,12.19,0.37,00:02:10:14,46.6,1h 0m,11.1,1.17,6.5,13.195,-7.6,-15.428,46.1,100,0,0
